,name,Engine,Mileage,Length,Height,Seating_Capacity,price,year,km,FuelType,Transmission,Owner
7486,hyundai-grand-i10,999 ,22.5,3429 ,1541 ,5 ,252999.99999999997,Jun 2017,16483 ,Petrol,Manual,First
7487,hyundai-creta,2179 ,14.0,4585 ,1785 ,7 ,668000.0,Jun 2013,61467 ,Diesel,Manual,First
7488,hyundai-i10,1248 ,20.77,4265 ,1685 ,7 ,593000.0,Jun 2013,65030 ,Diesel,Manual,First
7489,maruti-suzuki-wagon-r,1598 ,14.3,4386 ,1466 ,5 ,358000.0,Jun 2012,20845 ,Petrol,Automatic,First
7490,honda-jazz,1497 ,17.3,4585 ,1774 ,7 ,1061000.0,Jun 2018,32683 ,Diesel,Manual,Second
7491,skoda-rapid,1197 ,18.6,3850 ,1530 ,5 ,285000.0,Jun 2012,80744 ,Petrol,Manual,Second
7492,maruti-suzuki-celerio,1497 ,16.8,4315 ,1645 ,5 ,1057000.0,Jun 2019,24746 ,Petrol,Manual,First
7493,honda-amaze,1496 ,17.57,4265 ,1510 ,5 ,276000.0,Jun 2011,90795 ,Petrol,Manual,First
7494,hyundai-venue,1496 ,17.57,4265 ,1510 ,5 ,263000.0,Jun 2011,40653 ,Petrol,Manual,First
7496,ford-ecosport,1198 ,18.14,3675 ,1655 ,6 ,346000.0,Jun 2017,51310 ,Petrol,Manual,First
7497,hyundai-i20,793 ,27.62,3600 ,1560 ,5 ,331000.0,Jun 2016,75613 ,Diesel,Manual,Second
7498,tata-tiago,2179 ,16.0,4585 ,1785 ,7 ,1007000.0,Jun 2016,67477 ,Diesel,Automatic,Second
7499,maruti-suzuki-ciaz,999 ,24.04,3679 ,1478 ,5 ,344000.0,Jun 2017,28956 ,Petrol,Automatic,First
7500,maruti-suzuki-vitara-brezza,1199 ,19.5,3995 ,1501 ,5 ,604000.0,Jun 2019,44795 ,Petrol,Manual,First
7501,honda-jazz,1196 ,16.2,3675 ,1800 ,5 ,492000.0,Jun 2020,33114 ,Petrol,Manual,First
7502,renault-triber,999 ,23.01,3679 ,1478 ,5 ,281000.0,Jun 2016,47499 ,Petrol,Manual,First
7503,maruti-suzuki-alto-800,1198 ,16.47,3970 ,1453 ,5 ,376000.0,Jun 2014,45444 ,Petrol,Manual,First
7504,honda-amaze,1197 ,12.8,3565 ,1550 ,5 ,178000.0,Jun 2010,48124 ,Petrol,Manual,Third
7505,honda-city,1591 ,15.29,4270 ,1630 ,5 ,766000.0,Jun 2015,67062 ,Petrol,Manual,First
7506,nissan-magnite,999 ,20.0,3990 ,1643 ,7 ,581000.0,Jun 2019,28387 ,Petrol,Manual,First
7507,maruti-suzuki-s-presso,1061 ,13.6,3495 ,1595 ,5 ,197000.0,Jun 2010,25083 ,Petrol,Manual,Second
7508,maruti-suzuki-ciaz,1197 ,17.19,3995 ,1555 ,5 ,568000.0,Jun 2015,32244 ,Petrol,Manual,First
7509,hyundai-alcazar,1197 ,18.9,3765 ,1520 ,5 ,362000.0,Jun 2014,70383 ,Petrol,Manual,First
7510,maruti-suzuki-wagon-r,1248 ,24.29,3995 ,1640 ,5 ,605000.0,Jun 2016,151704 ,Diesel,Manual,First
7511,maruti-suzuki-ignis,1086 ,13.2,3565 ,1550 ,5 ,187000.0,Jun 2010,46644 ,Petrol,Manual,First
7512,maruti-suzuki-ciaz,1798 ,16.7,4620 ,1475 ,5 ,740000.0,Jun 2016,38718 ,Petrol,Manual,First
7513,honda-wr-v,1197 ,21.0,3995 ,1520 ,5 ,807000.0,Jun 2022,2792 ,Petrol,Manual,First
7514,renault-triber,1248 ,23.65,4300 ,1590 ,5 ,759000.0,Jun 2017,59125 ,Diesel,Manual,First
7515,datsun-redigo,1956 ,17.1,4395 ,1640 ,5 ,1107000.0,Jun 2017,75972 ,Diesel,Manual,First
7516,hyundai-i20,1591 ,17.01,4370 ,1475 ,5 ,469000.00000000006,Jun 2014,72318 ,Petrol,Manual,First
7517,honda-city,1198 ,17.83,3995 ,1483 ,5 ,459999.99999999994,Jun 2017,50355 ,Petrol,Manual,Second
7518,maruti-suzuki-s-cross,1198 ,17.8,3990 ,1505 ,5 ,372000.0,Jun 2013,52427 ,Petrol,Manual,Second
7519,maruti-suzuki-baleno,1197 ,21.01,3995 ,1510 ,5 ,724000.0,Jun 2020,89 ,Petrol,Manual,First
7520,maruti-suzuki-ciaz,1497 ,16.8,4440 ,1485 ,5 ,381000.0,Jun 2012,50295 ,Petrol,Manual,First
7521,maruti-suzuki-eeco,1248 ,28.4,3995 ,1515 ,5 ,597000.0,Jun 2018,96795 ,Diesel,Automatic,First
7522,maruti-suzuki-baleno,1497 ,16.8,4440 ,1485 ,5 ,393000.0,Jun 2012,81287 ,Petrol,Manual,First
7523,maruti-suzuki-wagon-r,1373 ,20.729999542236328,4490 ,1485 ,5 ,576000.0,Jun 2014,45037 ,Petrol,Manual,First
7524,maruti-suzuki-wagon-r,1248 ,28.09,4490 ,1485 ,5 ,574000.0,Jun 2017,68249 ,Diesel,Manual,First
7525,maruti-suzuki-swift,1248 ,28.09,4490 ,1485 ,5 ,577000.0,Jun 2017,62346 ,Diesel,Manual,First
7526,maruti-suzuki-alto,1197 ,12.8,3565 ,1550 ,5 ,190000.0,Jun 2010,49447 ,Petrol,Manual,Second
7527,hyundai-elite-i20,1373 ,16.02,4265 ,1685 ,7 ,584000.0,Jun 2012,58981 ,Petrol,Manual,First
7528,maruti-suzuki-ciaz,1462 ,19.01,4445 ,1700 ,6 ,994000.0,Jun 2019,14644 ,Petrol,Manual,First
7530,volkswagen-polo,1248 ,24.29,3995 ,1640 ,5 ,590000.0,Jun 2016,58516 ,Diesel,Manual,Second
7531,honda-wr-v,1498 ,22.7,3999 ,1708 ,5 ,438999.99999999994,Jun 2014,49999 ,Diesel,Manual,First
7532,renault-kiger,1198 ,19.0,3955 ,1544 ,5 ,511000.00000000006,Jun 2016,48074 ,Petrol,Automatic,Second
7533,hyundai-creta,998 ,20.2,3620 ,1460 ,5 ,238000.0,Jun 2013,15948 ,Petrol,Manual,Second
7534,maruti-suzuki-celerio,1497 ,17.3,4585 ,1774 ,8 ,1065000.0,Jun 2018,37333 ,Diesel,Manual,First
7535,maruti-suzuki-alto,1197 ,18.9,3765 ,1520 ,5 ,373000.0,Jun 2014,121139 ,Petrol,Manual,First
7536,maruti-suzuki-swift,796 ,22.74,3395 ,1475 ,5 ,219000.0,Jun 2012,64107 ,CNG,Manual,First
7537,volkswagen-polo,999 ,20.0,3990 ,1643 ,7 ,580000.0,Jun 2019,10149 ,Petrol,Manual,First
7538,maruti-suzuki-ignis,1798 ,15.23,4540 ,1480 ,5 ,580000.0,Jun 2013,23845 ,Petrol,Manual,Second
7539,hyundai-i20,1198 ,19.34,3825 ,1530 ,5 ,382000.0,Jun 2014,10627 ,Petrol,Automatic,First
7540,tata-tigor,1199 ,23.84,3746 ,1535 ,5 ,382000.0,Jun 2018,83973 ,Petrol,Manual,Second
7541,tata-punch,796 ,22.74,3395 ,1475 ,5 ,210000.0,Jun 2013,89842 ,CNG,Manual,First
7542,maruti-suzuki-alto-800,998 ,23.1,3600 ,1560 ,5 ,368000.0,Jun 2015,33953 ,Petrol,Manual,First
7543,maruti-suzuki-baleno,1197 ,18.9,3765 ,1520 ,5 ,374000.0,Jun 2014,70109 ,Petrol,Manual,Second
7544,renault-triber,1197 ,19.65,3995 ,1505 ,5 ,882000.0,Jun 2021,16471 ,Petrol,Automatic,First
7545,renault-triber,1248 ,24.29,3995 ,1640 ,5 ,653000.0,Jun 2017,51482 ,Diesel,Manual,First
7546,volkswagen-polo,1462 ,18.7,3995 ,1640 ,5 ,1094000.0,Jun 2021,28917 ,Petrol,Automatic,Second
7547,honda-city,1198 ,18.14,3675 ,1655 ,6 ,426000.0,Jun 2017,51054 ,Petrol,Manual,Second
7548,maruti-suzuki-dzire,1591 ,16.61,4370 ,1475 ,5 ,1059000.0,Jun 2019,70660 ,Petrol,Automatic,First
7549,maruti-suzuki-vitara-brezza,1197 ,17.49,3765 ,1520 ,5 ,583000.0,Jun 2017,46561 ,Petrol,Automatic,First
7550,renault-kwid,1198 ,15.5,3990 ,1505 ,5 ,488000.0,Jun 2016,61568 ,Petrol,Automatic,Second
7551,maruti-suzuki-celerio,998 ,20.2,3995 ,1505 ,5 ,1109000.0,Jun 2021,13210 ,Petrol,Manual,First
7552,volkswagen-polo,1199 ,18.5,3990 ,1523 ,5 ,745000.0,Jun 2020,26186 ,Petrol,Manual,First
7555,mahindra-kuv100,1197 ,21.4,3995 ,1500 ,5 ,806000.0,Jun 2021,25111 ,Petrol,Manual,Second
7556,maruti-suzuki-alto,1591 ,17.4,4375 ,1475 ,5 ,860000.0,Jun 2017,12158 ,Petrol,Automatic,First
7557,hyundai-aura,1373 ,20.73,4490 ,1485 ,5 ,606000.0,Jul 2017,43783 ,Petrol,Manual,First
7558,volkswagen-polo,1396 ,23.5,4370 ,1475 ,5 ,620000.0,Jun 2015,52560 ,Diesel,Manual,First
7559,honda-city,1591 ,15.29,4270 ,1630 ,5 ,720000.0,Jun 2016,76656 ,Petrol,Manual,Second
7560,hyundai-eon,1591 ,15.29,4270 ,1630 ,5 ,719000.0,Jun 2015,84265 ,Petrol,Manual,Second
7561,skoda-octavia,1598 ,15.04,4384 ,1466 ,5 ,505000.0,Jun 2015,56182 ,Petrol,Manual,First
7562,honda-city,1047 ,27.28,3746 ,1535 ,5 ,336000.0,Jun 2017,125947 ,Diesel,Manual,First
7563,tata-nexon,1598 ,15.04,4384 ,1466 ,5 ,505000.0,Jun 2013,74921 ,Petrol,Manual,Second
7564,hyundai-verna,1591 ,15.29,4270 ,1630 ,5 ,714000.0,Jun 2016,76685 ,Petrol,Manual,Third
7565,tata-nexon,998 ,24.07,3545 ,1475 ,5 ,239000.0,Jun 2015,89608 ,Petrol,Manual,First
7566,hyundai-eon,1591 ,15.29,4270 ,1630 ,5 ,714000.0,Jun 2016,94693 ,Petrol,Manual,Second
7567,ford-ecosport,1373 ,20.729999542236328,4490 ,1485 ,5 ,577000.0,Jun 2015,94404 ,Petrol,Manual,First
7568,tata-tigor,998 ,21.63,3715 ,1565 ,5 ,536000.0,Jun 2020,7519 ,Petrol,Manual,First
7569,ford-ecosport,998 ,21.1,3995 ,1510 ,5 ,512000.0,Jun 2017,60563 ,Petrol,Manual,First
7570,maruti-suzuki-s-cross,1396 ,21.19,3995 ,1555 ,5 ,504000.0,Jun 2015,57802 ,Diesel,Manual,First
7571,hyundai-elite-i20,998 ,15.0,3539 ,1700 ,5 ,270000.0,Jun 2011,32770 ,Petrol,Manual,First
7572,ford-ecosport,1197 ,18.9,3765 ,1520 ,5 ,356000.0,Jun 2013,42947 ,Petrol,Manual,Second
7573,hyundai-venue,998 ,23.1,3715 ,1565 ,5 ,531000.0,Jun 2018,21064 ,Petrol,Automatic,First
7574,honda-amaze,1373 ,20.729999542236328,4490 ,1485 ,5 ,469000.00000000006,Jun 2016,43987 ,Petrol,Manual,First
7575,ford-ecosport,1197 ,17.52,3995 ,1605 ,5 ,783000.0,Jun 2021,28894 ,Petrol,Manual,First
7576,hyundai-elite-i20,1197 ,18.6,3985 ,1505 ,5 ,471000.0,Jun 2015,51698 ,Petrol,Manual,First
7578,ford-ecosport,998 ,18.2,3995 ,1647 ,5 ,1040000.0,Jun 2020,10221 ,Petrol,Manual,Second
7579,hyundai-elite-i20,1197 ,18.9,3765 ,1520 ,5 ,378000.0,Jun 2014,61924 ,Petrol,Manual,Second
7580,renault-kwid,998 ,18.2,3995 ,1647 ,5 ,1034000.0,Jun 2020,18981 ,Petrol,Manual,First
7582,skoda-rapid,1197 ,18.6,3985 ,1505 ,5 ,440000.00000000006,Jun 2014,38878 ,Petrol,Manual,First
7583,hyundai-i10,1086 ,20.3,3610 ,1560 ,5 ,476000.0,Jun 2018,19419 ,Petrol,Manual,First
7584,hyundai-creta,1086 ,20.0,3610 ,1560 ,5 ,473000.00000000006,Jun 2020,9202 ,Petrol,Manual,First
7585,hyundai-i10,1498 ,22.7,3999 ,1708 ,5 ,453000.0,Jun 2015,52357 ,Diesel,Manual,First
7586,skoda-rapid,1197 ,21.4,3995 ,1500 ,5 ,513999.99999999994,Jun 2017,23349 ,Petrol,Manual,First
7587,hyundai-grand-i10-nios,1086 ,20.3,3610 ,1560 ,5 ,473000.00000000006,Jun 2018,27861 ,Petrol,Manual,First
7588,hyundai-creta,999 ,18.9,3999 ,1708 ,5 ,426000.0,Jun 2014,72846 ,Petrol,Manual,Second
7589,toyota-etios,1086 ,20.3,3610 ,1560 ,5 ,472000.0,Jun 2019,11492 ,Petrol,Manual,Second
7590,hyundai-grand-i10-nios,998 ,23.1,3715 ,1565 ,5 ,547000.0,Jun 2018,4701 ,Petrol,Automatic,First
7591,honda-wr-v,1047 ,27.28,3746 ,1535 ,5 ,366000.0,Jun 2016,82471 ,Diesel,Manual,First
7592,honda-wr-v,1086 ,19.81,3585 ,1550 ,5 ,235000.0,Jun 2012,56300 ,Petrol,Manual,First
7593,toyota-urban-cruiser,1497 ,11.6,4420 ,1480 ,5 ,370000.0,Jun 2011,77604 ,Petrol,Manual,First
7594,tata-tiago,1497 ,17.4,4440 ,1495 ,5 ,1131000.0,Jun 2022,6704 ,Petrol,Manual,First
7595,toyota-urban-cruiser,1197 ,17.0,3995 ,1627 ,5 ,1070000.0,Jun 2022,5467 ,Petrol,Manual,First
7596,maruti-suzuki-alto,1462 ,18.7,3995 ,1640 ,5 ,1062000.0,Jun 2020,17367 ,Petrol,Automatic,First
7597,honda-city,998 ,24.9,3695 ,1555 ,5 ,668000.0,Jun 2022,3398 ,Petrol,Manual,First
7599,tata-altroz,1120 ,24.0,3765 ,1520 ,5 ,440000.00000000006,Jun 2013,84867 ,Diesel,Manual,Second
7600,maruti-suzuki-wagon-r,1198 ,17.8,3990 ,1505 ,5 ,526000.0,Jun 2017,27778 ,Petrol,Manual,First
7601,datsun-redigo,998 ,20.5,3599 ,1700 ,5 ,401000.0,Jun 2015,8228 ,Petrol,Manual,First
7602,mahindra-xuv500,1199 ,22.04,3970 ,1453 ,5 ,386000.0,Jun 2014,63206 ,Diesel,Manual,Second
7603,maruti-suzuki-ertiga,1598 ,16.09,4390 ,1467 ,5 ,551000.0,Jun 2017,31967 ,Petrol,Manual,Second
7604,skoda-rapid,1198 ,17.88,3994 ,1607 ,5 ,719000.0,Jun 2018,55634 ,Petrol,Manual,First
7605,mahindra-marazzo,1591 ,15.29,4270 ,1630 ,5 ,792000.0,Jun 2016,27312 ,Petrol,Manual,First
7606,maruti-suzuki-swift,1598 ,15.04,4384 ,1466 ,5 ,476000.0,Jun 2014,48886 ,Petrol,Manual,Second
7607,kia-seltos,1499 ,15.8,3999 ,1708 ,5 ,483000.0,Jun 2014,14392 ,Petrol,Manual,First
7608,toyota-etios,998 ,23.1,3600 ,1560 ,5 ,377000.0,Jun 2014,41911 ,Petrol,Automatic,Second
7609,toyota-etios,1199 ,17.5,3999 ,1601 ,5 ,726000.0,Jun 2017,17117 ,Petrol,Manual,First
7610,volkswagen-polo,1199 ,17.5,3999 ,1601 ,5 ,721000.0,Jun 2017,38454 ,Petrol,Manual,First
7611,mahindra-kuv100,1499 ,15.8,3999 ,1708 ,5 ,459000.0,Jun 2014,85799 ,Petrol,Manual,First
7612,maruti-suzuki-celerio,1198 ,17.88,3994 ,1607 ,5 ,1003999.9999999999,Jun 2021,17479 ,Petrol,Manual,First
7613,mahindra-xuv500,1373 ,20.729999542236328,4490 ,1485 ,5 ,657000.0,Jun 2017,29119 ,Petrol,Manual,First
7614,renault-kwid,1598 ,20.5,4384 ,1466 ,5 ,437000.0,Jun 2014,95623 ,Diesel,Manual,Third
7615,honda-amaze,1591 ,17.4,4440 ,1475 ,5 ,471000.0,Jun 2013,79624 ,Petrol,Manual,First
7616,maruti-suzuki-eeco,1498 ,25.8,3990 ,1505 ,5 ,371000.0,Jun 2015,49938 ,Diesel,Manual,First
7617,renault-kwid,1598 ,15.04,4384 ,1466 ,5 ,440000.00000000006,Jun 2014,68983 ,Petrol,Manual,Third
7618,volkswagen-polo,1197 ,18.6,3985 ,1505 ,5 ,443000.0,Jun 2014,67249 ,Petrol,Manual,Second
7619,hyundai-i10,1197 ,18.6,3985 ,1505 ,5 ,484000.0,Jun 2014,66995 ,Petrol,Manual,First
7621,renault-triber,2179 ,14.4,4788 ,1791 ,7 ,1036999.9999999999,Jun 2018,62753 ,Diesel,Automatic,First
7622,maruti-suzuki-estilo,1197 ,18.6,3985 ,1505 ,5 ,483000.0,Jun 2014,47252 ,Petrol,Manual,First
7623,hyundai-i20-active,1396 ,22.54,3985 ,1505 ,5 ,443000.0,Jun 2015,66356 ,Diesel,Manual,Second
7624,hyundai-grand-i10,1498 ,25.5,3999 ,1601 ,5 ,721000.0,Jun 2017,38976 ,Diesel,Manual,First
7625,maruti-suzuki-vitara-brezza,1591 ,15.29,4270 ,1630 ,5 ,821000.0000000001,Jun 2015,62406 ,Petrol,Manual,First
7626,hyundai-i10,1199 ,17.5,3999 ,1601 ,5 ,707000.0,Jun 2017,86908 ,Petrol,Manual,First
7627,toyota-corolla-altis,1956 ,16.3,4598 ,1706 ,5 ,1757999.9999999998,Jun 2021,35318 ,Diesel,Manual,First
7628,hyundai-aura,1198 ,18.7,3955 ,1544 ,5 ,509999.99999999994,Jun 2018,50020 ,Petrol,Manual,Second
7629,maruti-suzuki-s-cross,1198 ,18.9,3610 ,1500 ,5 ,328000.0,Jun 2013,45650 ,Petrol,Manual,First
7630,jeep-compass,1373 ,20.729999542236328,4490 ,1485 ,5 ,616000.0,Jun 2016,67644 ,Petrol,Manual,First
7631,hyundai-verna,1197 ,20.4,3850 ,1530 ,5 ,390000.0,Jun 2013,82061 ,Petrol,Manual,Second
7632,volkswagen-ameo,1197 ,19.77,3765 ,1520 ,5 ,533000.0,Jun 2019,96633 ,CNG,Manual,First
7633,honda-amaze,796 ,22.0,3445 ,1475 ,5 ,331000.0,Jun 2019,54334 ,Petrol,Manual,First
7634,toyota-glanza,998 ,31.19,3565 ,1549 ,4 ,528000.0,Jun 2021,15144 ,CNG,Manual,Second
7635,honda-city,1499 ,15.6,3999 ,1708 ,5 ,596000.0,Jun 2015,89418 ,Petrol,Automatic,Second
7636,maruti-suzuki-dzire,1497 ,18.0,4440 ,1495 ,5 ,600000.0,Jun 2015,28883 ,Petrol,Automatic,First
7637,honda-city,2359 ,12.2,4820 ,1490 ,5 ,659000.0,Jun 2014,84655 ,Petrol,Automatic,Second
7638,maruti-suzuki-ciaz,1197 ,19.1,3995 ,1555 ,5 ,430999.99999999994,Jun 2013,27056 ,Petrol,Manual,Second
7639,maruti-suzuki-ciaz,999 ,20.0,3990 ,1643 ,7 ,609000.0,Jun 2020,85615 ,Petrol,Manual,First
7640,maruti-suzuki-ciaz,1197 ,21.4,3995 ,1500 ,5 ,623000.0,Jun 2018,30744 ,Petrol,Manual,First
7641,hyundai-i10,1197 ,18.6,3850 ,1530 ,5 ,370000.0,Jun 2014,48495 ,Petrol,Manual,Second
7642,maruti-suzuki-ertiga,998 ,32.26,3545 ,1475 ,4 ,425000.0,May 2019,33494 ,CNG,Manual,First
7643,maruti-suzuki-xl6,1197 ,21.4,3995 ,1500 ,5 ,525000.0,Jan 2016,28967 ,Petrol,Manual,First
7644,maruti-suzuki-alto,1497 ,17.8,4440 ,1495 ,5 ,654000.0,Jun 2015,72170 ,Petrol,Manual,Second
7645,maruti-suzuki-vitara-brezza,1199 ,19.0,3955 ,1544 ,5 ,746000.0,Jun 2019,45395 ,Petrol,Automatic,First
7646,ford-ecosport,1197 ,20.4,3850 ,1530 ,5 ,558000.0,Jun 2018,11060 ,Petrol,Manual,First
7647,honda-jazz,1198 ,17.8,3990 ,1505 ,5 ,425000.0,Sep 2015,18855 ,Petrol,Manual,First
7648,maruti-suzuki-alto,998 ,20.5,3599 ,1700 ,5 ,407000.0,Jun 2017,39375 ,Petrol,Manual,First
7649,mahindra-marazzo,1197 ,18.6,3985 ,1505 ,5 ,520000.0,Jan 2016,74438 ,Petrol,Manual,First
7650,hyundai-grand-i10,1197 ,23.2,3995 ,1515 ,5 ,724000.0,Jun 2020,58817 ,Petrol,Manual,Second
7651,maruti-suzuki-alto-800,999 ,20.08,4221 ,1612 ,5 ,1322000.0,Jun 2021,18089 ,Petrol,Manual,First
7652,renault-triber,1497 ,18.0,4440 ,1495 ,5 ,763000.0,Jun 2017,62334 ,Petrol,Automatic,First
7653,toyota-corolla-altis,1591 ,17.4,4375 ,1475 ,5 ,549000.0,Apr 2017,37591 ,Petrol,Manual,First
7654,nissan-micra,998 ,23.1,3600 ,1560 ,5 ,433000.0,Jun 2017,15536 ,Petrol,Automatic,First
7655,tata-tiago,1197 ,19.77,3765 ,1520 ,5 ,516000.0,Jun 2019,39437 ,Petrol,Manual,First
7656,maruti-suzuki-alto-800,998 ,20.2,3620 ,1460 ,5 ,184000.0,Jun 2011,72439 ,Petrol,Manual,Second
7657,maruti-suzuki-celerio,1199 ,19.0,3765 ,1535 ,5 ,750000.0,Jan 2022,5665 ,Petrol,Automatic,First
7658,hyundai-grand-i10,1197 ,18.6,3850 ,1530 ,5 ,450000.0,Aug 2015,62870 ,Petrol,Manual,First
7659,hyundai-elite-i20,1197 ,18.6,3850 ,1530 ,5 ,459000.0,Aug 2015,9513 ,Petrol,Manual,First
7660,maruti-suzuki-vitara-brezza,1197 ,12.22,3940 ,1505 ,5 ,256999.99999999997,Jun 2010,37529 ,Petrol,Manual,First
7662,mahindra-kuv100,1498 ,14.19,4360 ,1695 ,5 ,825000.0,Jan 2019,45505 ,Petrol,Manual,First
7663,hyundai-verna,1497 ,17.8,4440 ,1495 ,5 ,690000.0,Jan 2015,44867 ,Petrol,Manual,First
7664,hyundai-grand-i10,796 ,22.0,3445 ,1475 ,5 ,380000.0,Jun 2020,28952 ,Petrol,Manual,First
7665,honda-amaze,1248 ,24.29,3995 ,1640 ,5 ,760000.0,Jun 2017,77467 ,Diesel,Manual,First
7666,hyundai-i20-n-line,2179 ,15.1,4585 ,1785 ,7 ,764000.0,Jun 2018,91156 ,Diesel,Manual,Second
7667,tata-altroz,1498 ,14.19,4360 ,1695 ,5 ,825000.0,Jan 2019,45505 ,Petrol,Manual,First
7668,maruti-suzuki-alto,1497 ,17.8,4440 ,1495 ,5 ,690000.0,Jan 2015,44867 ,Petrol,Manual,First
7669,maruti-suzuki-alto,1197 ,20.8,3700 ,1595 ,5 ,660000.0,Jan 2020,31946 ,Petrol,Automatic,First
7670,maruti-suzuki-baleno,1591 ,15.29,4270 ,1665 ,5 ,1075000.0,Sep 2018,34812 ,Petrol,Manual,First
7671,hyundai-verna,1198 ,17.83,3995 ,1483 ,5 ,475000.0,Jan 2017,43065 ,Petrol,Manual,First
7672,maruti-suzuki-ciaz,1798 ,16.7,4620 ,1475 ,5 ,975000.0,Apr 2017,22341 ,Petrol,Manual,First
7673,hyundai-verna,1197 ,21.21,3995 ,1515 ,5 ,621000.0,Jun 2017,72163 ,Petrol,Manual,First
7674,hyundai-creta,1462 ,17.0,3995 ,1640 ,5 ,901000.0,Jun 2020,52043 ,Petrol,Manual,First
7675,hyundai-creta,796 ,22.74,3395 ,1475 ,5 ,282000.0,Jun 2016,83907 ,Petrol,Manual,First
7676,volkswagen-vento,1591 ,17.4,4440 ,1475 ,5 ,863000.0000000001,Jun 2017,43037 ,Petrol,Manual,First
7678,volkswagen-vento,1086 ,20.3,3610 ,1560 ,5 ,496000.0,Jun 2019,31747 ,Petrol,Manual,First
7679,hyundai-creta,999 ,21.7,3731 ,1474 ,5 ,505000.0,Jun 2021,16271 ,Petrol,Manual,First
7680,maruti-suzuki-alto,1497 ,16.8,4440 ,1485 ,5 ,426999.99999999994,Jun 2012,97948 ,Petrol,Manual,Second
7681,hyundai-creta,1248 ,28.4,3840 ,1530 ,5 ,651000.0,Jun 2019,59027 ,Diesel,Manual,First
7682,maruti-suzuki-ciaz,1197 ,22.38,3845 ,1530 ,5 ,628000.0,Jun 2021,82896 ,Petrol,Manual,First
7683,maruti-suzuki-celerio-x,1197 ,20.4,3850 ,1530 ,5 ,636000.0,Jun 2017,49602 ,Petrol,Manual,Second
7684,maruti-suzuki-baleno,998 ,23.1,3715 ,1565 ,5 ,484000.0,Jun 2018,54156 ,Petrol,Manual,First
7685,hyundai-i20-active,998 ,20.5,3599 ,1700 ,5 ,478000.0,Jun 2018,69523 ,Petrol,Manual,First
7686,maruti-suzuki-wagon-r,1197 ,18.6,3985 ,1505 ,5 ,612000.0,Jun 2016,48066 ,Petrol,Manual,Second
7687,hyundai-grand-i10,1197 ,20.63,3585 ,1550 ,5 ,366000.0,Jun 2013,66011 ,Petrol,Manual,Second
7688,maruti-suzuki-celerio-x,1198 ,19.49,3801 ,1530 ,5 ,358000.0,Jun 2014,61368 ,Petrol,Manual,First
7689,maruti-suzuki-ciaz,999 ,16.4,3971 ,1469 ,5 ,902000.0,Jun 2020,66486 ,Petrol,Automatic,First
7690,hyundai-venue,796 ,22.05,3445 ,1475 ,5 ,358000.0,Jun 2019,70507 ,CNG,Manual,First
7691,hyundai-elite-i20,1497 ,17.8,4440 ,1495 ,5 ,901000.0,Jun 2018,55832 ,Petrol,Manual,First
7692,mahindra-thar,1591 ,15.29,4270 ,1630 ,5 ,1117000.0,Jun 2019,80066 ,Petrol,Manual,First
7693,kia-sonet,1197 ,18.6,3985 ,1505 ,5 ,612000.0,Jun 2016,48066 ,Petrol,Manual,Second
7694,hyundai-grand-i10,1197 ,20.63,3585 ,1550 ,5 ,366000.0,Jun 2013,66011 ,Petrol,Manual,Second
7695,kia-sonet,1197 ,19.77,3765 ,1520 ,5 ,500000.0,Jun 2017,36037 ,Petrol,Manual,First
7696,honda-brio,1497 ,17.3,4585 ,1774 ,8 ,1353000.0,Jun 2021,19661 ,Diesel,Manual,First
7697,hyundai-elite-i20,1798 ,16.7,4620 ,1475 ,5 ,799000.0,Jun 2014,88653 ,Petrol,Manual,Second
7698,hyundai-santro,1199 ,18.7,3955 ,1544 ,5 ,445000.0,Jun 2015,99600 ,Petrol,Manual,First
7699,hyundai-santro,1047 ,27.28,3746 ,1535 ,5 ,600000.0,Jun 2019,36760 ,Diesel,Manual,First
7700,ford-ecosport,998 ,20.5,3599 ,1700 ,5 ,476000.0,Jun 2018,38947 ,Petrol,Manual,First
7701,maruti-suzuki-baleno,796 ,22.74,3395 ,1475 ,5 ,245000.00000000003,Jun 2013,83839 ,Petrol,Manual,Second
7702,hyundai-santro,1197 ,18.9,3765 ,1520 ,5 ,447000.0,Jun 2014,63799 ,Petrol,Manual,First
7703,ford-ecosport,998 ,20.5,3599 ,1700 ,5 ,395000.0,Jun 2016,81702 ,Petrol,Manual,Second
7704,hyundai-santro,1197 ,23.2,3995 ,1515 ,5 ,708000.0,Jun 2018,76858 ,Petrol,Manual,First
7705,maruti-suzuki-celerio-x,1199 ,23.84,3746 ,1535 ,5 ,578000.0,Jun 2020,82009 ,Petrol,Manual,First
7706,tata-tiago,796 ,22.74,3395 ,1475 ,5 ,299000.0,Jun 2018,64650 ,Petrol,Manual,Second
7707,hyundai-i10,998 ,23.1,3600 ,1560 ,5 ,468000.0,Jun 2019,81455 ,Petrol,Automatic,Second
7708,honda-city,796 ,22.0,3445 ,1475 ,5 ,425000.0,Jun 2021,13527 ,Petrol,Manual,First
7709,honda-city,1197 ,20.4,3850 ,1530 ,5 ,636000.0,Jun 2018,68457 ,Petrol,Manual,First
7710,mahindra-xuv300,999 ,24.04,3679 ,1478 ,5 ,443000.0,Jun 2018,75122 ,Petrol,Automatic,First
7711,maruti-suzuki-vitara-brezza,796 ,22.74,3395 ,1475 ,5 ,287000.0,Jun 2015,49692 ,Petrol,Manual,Second
